pm2_5,pm10,no2,o3,aqi_us,timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,date,hour,day_of_week,month,aqi_lag_1h,aqi_lag_24h,aqi_change_1h,aqi_change_24h,aqi_t_plus_24h,aqi_t_plus_48h,aqi_t_plus_72h
35.2,62.2,55.4,14.0,95,2026-03-20 06:00:00,18.8,92,2.0,0.0,2026-03-20,6,4,3,93.0,70.0,2.0,25.0,83.0,74.0,77.0
38.3,66.6,54.9,13.0,96,2026-03-20 07:00:00,18.9,93,1.2,0.0,2026-03-20,7,4,3,95.0,69.0,1.0,27.0,81.0,75.0,76.0
44.5,65.4,50.5,22.0,98,2026-03-20 08:00:00,20.5,87,1.7,0.0,2026-03-20,8,4,3,96.0,66.0,2.0,32.0,80.0,75.0,75.0
28.8,64.3,38.6,49.0,99,2026-03-20 09:00:00,23.1,73,1.8,0.0,2026-03-20,9,4,3,98.0,65.0,1.0,34.0,78.0,76.0,74.0
27.4,83.8,22.8,86.0,99,2026-03-20 10:00:00,24.6,67,3.0,0.0,2026-03-20,10,4,3,99.0,65.0,0.0,34.0,77.0,76.0,73.0
31.1,109.2,10.7,114.0,99,2026-03-20 11:00:00,25.9,55,2.6,0.0,2026-03-20,11,4,3,99.0,65.0,0.0,34.0,77.0,77.0,72.0
32.9,113.4,5.6,126.0,100,2026-03-20 12:00:00,26.8,53,6.5,0.0,2026-03-20,12,4,3,99.0,66.0,1.0,34.0,76.0,77.0,70.0
32.9,109.0,4.2,128.0,100,2026-03-20 13:00:00,26.6,58,11.3,0.0,2026-03-20,13,4,3,100.0,67.0,0.0,33.0,75.0,78.0,69.0
32.2,105.2,4.1,127.0,100,2026-03-20 14:00:00,26.4,60,12.7,0.0,2026-03-20,14,4,3,100.0,68.0,0.0,32.0,75.0,78.0,68.0
31.9,102.9,4.3,123.0,99,2026-03-20 15:00:00,26.3,59,12.4,0.0,2026-03-20,15,4,3,100.0,70.0,-1.0,29.0,74.0,78.0,66.0
31.2,97.8,5.8,115.0,99,2026-03-20 16:00:00,26.2,60,9.8,0.0,2026-03-20,16,4,3,99.0,72.0,0.0,27.0,73.0,78.0,65.0
24.9,72.9,9.1,116.0,98,2026-03-20 17:00:00,26.0,61,8.5,0.0,2026-03-20,17,4,3,99.0,74.0,-1.0,24.0,73.0,78.0,64.0
23.3,62.6,16.1,97.0,98,2026-03-20 18:00:00,25.0,67,9.9,0.0,2026-03-20,18,4,3,98.0,74.0,0.0,24.0,72.0,78.0,63.0
23.1,50.9,25.7,71.0,98,2026-03-20 19:00:00,24.0,74,9.2,0.0,2026-03-20,19,4,3,98.0,76.0,0.0,22.0,72.0,79.0,62.0
23.1,48.5,32.6,51.0,97,2026-03-20 20:00:00,23.6,78,9.2,0.0,2026-03-20,20,4,3,98.0,76.0,-1.0,21.0,72.0,79.0,61.0
23.2,47.8,34.6,45.0,96,2026-03-20 21:00:00,23.5,80,8.7,0.0,2026-03-20,21,4,3,97.0,78.0,-1.0,18.0,72.0,79.0,60.0
23.3,47.1,33.9,45.0,94,2026-03-20 22:00:00,23.4,82,8.8,0.0,2026-03-20,22,4,3,96.0,80.0,-2.0,14.0,72.0,79.0,59.0
23.6,46.6,32.3,46.0,92,2026-03-20 23:00:00,23.6,86,8.8,0.0,2026-03-20,23,4,3,94.0,83.0,-2.0,9.0,72.0,79.0,57.0
23.9,46.1,30.0,47.0,90,2026-03-21 00:00:00,24.1,87,8.9,0.0,2026-03-21,0,5,3,92.0,86.0,-2.0,4.0,73.0,79.0,56.0
23.3,45.5,26.8,48.0,89,2026-03-21 01:00:00,23.9,89,10.1,0.0,2026-03-21,1,5,3,90.0,87.0,-1.0,2.0,73.0,79.0,55.0
21.9,44.0,23.6,50.0,88,2026-03-21 02:00:00,23.6,90,9.1,0.0,2026-03-21,2,5,3,89.0,89.0,-1.0,-1.0,73.0,79.0,54.0
20.5,41.4,19.7,52.0,87,2026-03-21 03:00:00,23.5,91,7.6,0.0,2026-03-21,3,5,3,88.0,90.0,-1.0,-3.0,74.0,78.0,53.0
19.1,38.8,15.8,54.0,86,2026-03-21 04:00:00,23.6,90,8.2,0.0,2026-03-21,4,5,3,87.0,92.0,-1.0,-6.0,74.0,78.0,52.0
17.2,36.3,13.1,55.0,84,2026-03-21 05:00:00,23.4,90,9.3,0.0,2026-03-21,5,5,3,86.0,93.0,-2.0,-9.0,74.0,77.0,51.0
17.5,35.4,20.2,47.0,83,2026-03-21 06:00:00,23.0,92,8.8,0.1,2026-03-21,6,5,3,84.0,95.0,-1.0,-12.0,74.0,77.0,51.0
20.0,37.1,29.6,37.0,81,2026-03-21 07:00:00,22.9,93,4.6,0.0,2026-03-21,7,5,3,83.0,96.0,-2.0,-15.0,75.0,76.0,50.0
25.5,40.7,33.7,35.0,80,2026-03-21 08:00:00,23.5,90,4.0,0.0,2026-03-21,8,5,3,81.0,98.0,-1.0,-18.0,75.0,75.0,49.0
22.1,46.6,27.5,48.0,78,2026-03-21 09:00:00,24.5,85,4.2,0.0,2026-03-21,9,5,3,80.0,99.0,-2.0,-21.0,76.0,74.0,49.0
22.0,49.0,16.0,69.0,77,2026-03-21 10:00:00,26.3,73,6.8,0.0,2026-03-21,10,5,3,78.0,99.0,-1.0,-22.0,76.0,73.0,49.0
22.8,49.0,7.2,87.0,77,2026-03-21 11:00:00,27.2,65,7.5,0.0,2026-03-21,11,5,3,77.0,99.0,0.0,-22.0,77.0,72.0,49.0
24.0,49.9,4.2,99.0,76,2026-03-21 12:00:00,27.7,63,8.6,0.0,2026-03-21,12,5,3,77.0,100.0,-1.0,-24.0,77.0,70.0,50.0
25.3,50.8,3.9,107.0,75,2026-03-21 13:00:00,27.6,63,11.4,0.0,2026-03-21,13,5,3,76.0,100.0,-1.0,-25.0,78.0,69.0,50.0
25.5,50.8,4.5,110.0,75,2026-03-21 14:00:00,27.8,63,10.9,0.0,2026-03-21,14,5,3,75.0,100.0,0.0,-25.0,78.0,68.0,51.0
25.4,49.4,5.1,106.0,74,2026-03-21 15:00:00,27.6,63,10.9,0.0,2026-03-21,15,5,3,75.0,99.0,-1.0,-25.0,78.0,66.0,51.0
24.0,44.9,6.6,96.0,73,2026-03-21 16:00:00,27.3,64,13.7,0.0,2026-03-21,16,5,3,74.0,99.0,-1.0,-26.0,78.0,65.0,52.0
19.0,35.4,7.7,87.0,73,2026-03-21 17:00:00,26.9,63,10.9,0.0,2026-03-21,17,5,3,73.0,98.0,0.0,-25.0,78.0,64.0,53.0
18.9,32.7,15.8,71.0,72,2026-03-21 18:00:00,26.5,65,9.4,0.0,2026-03-21,18,5,3,73.0,98.0,-1.0,-26.0,78.0,63.0,53.0
21.2,31.5,27.0,50.0,72,2026-03-21 19:00:00,25.9,68,9.0,0.0,2026-03-21,19,5,3,72.0,98.0,0.0,-26.0,79.0,62.0,59.0
23.3,32.9,36.5,32.0,72,2026-03-21 20:00:00,25.3,73,9.1,0.0,2026-03-21,20,5,3,72.0,97.0,0.0,-25.0,79.0,61.0,57.0
25.5,34.3,43.1,22.0,72,2026-03-21 21:00:00,25.0,78,8.8,0.0,2026-03-21,21,5,3,72.0,96.0,0.0,-24.0,79.0,60.0,54.0
27.1,35.3,47.9,16.0,72,2026-03-21 22:00:00,24.8,81,8.4,0.0,2026-03-21,22,5,3,72.0,94.0,0.0,-22.0,79.0,59.0,54.0
28.5,36.2,49.4,14.0,72,2026-03-21 23:00:00,24.5,82,9.0,0.0,2026-03-21,23,5,3,72.0,92.0,0.0,-20.0,79.0,57.0,54.0
31.0,54.1,45.4,13.0,68,2026-03-26 00:00:00,25.6,74,8.6,0.0,2026-03-26,0,3,3,67.0,55.0,1.0,13.0,75.0,53.0,34.0
29.7,51.7,40.6,17.0,70,2026-03-26 01:00:00,25.4,75,6.1,0.0,2026-03-26,1,3,3,68.0,55.0,2.0,15.0,74.0,52.0,36.0
28.2,48.9,35.1,22.0,71,2026-03-26 02:00:00,25.2,77,6.2,0.0,2026-03-26,2,3,3,70.0,55.0,1.0,16.0,73.0,51.0,38.0
26.4,45.8,28.1,29.0,73,2026-03-26 03:00:00,25.1,77,7.5,0.0,2026-03-26,3,3,3,71.0,55.0,2.0,18.0,72.0,49.0,41.0
23.8,42.7,20.4,38.0,74,2026-03-26 04:00:00,24.8,78,6.5,0.0,2026-03-26,4,3,3,73.0,55.0,1.0,19.0,71.0,47.0,44.0
21.4,37.5,16.3,38.0,75,2026-03-26 05:00:00,24.8,80,9.7,0.0,2026-03-26,5,3,3,74.0,55.0,1.0,20.0,70.0,45.0,47.0
21.8,37.0,22.8,32.0,76,2026-03-26 06:00:00,25.0,78,11.7,0.0,2026-03-26,6,3,3,75.0,56.0,1.0,20.0,70.0,43.0,49.0
25.5,40.0,31.3,23.0,77,2026-03-26 07:00:00,25.0,78,9.7,0.0,2026-03-26,7,3,3,76.0,56.0,1.0,21.0,69.0,42.0,51.0
27.6,43.9,34.9,24.0,78,2026-03-26 08:00:00,24.8,78,9.4,0.1,2026-03-26,8,3,3,77.0,56.0,1.0,22.0,68.0,40.0,52.0
25.4,47.8,28.7,41.0,79,2026-03-26 09:00:00,25.3,75,6.4,0.0,2026-03-26,9,3,3,78.0,57.0,1.0,22.0,67.0,39.0,52.0
24.3,49.2,17.5,66.0,79,2026-03-26 10:00:00,28.0,60,6.8,0.0,2026-03-26,10,3,3,79.0,57.0,0.0,22.0,66.0,37.0,53.0
25.1,53.9,8.7,87.0,79,2026-03-26 11:00:00,29.8,50,10.1,0.0,2026-03-26,11,3,3,79.0,58.0,0.0,21.0,66.0,36.0,54.0
27.5,60.5,5.3,102.0,79,2026-03-26 12:00:00,30.3,47,15.2,0.0,2026-03-26,12,3,3,79.0,59.0,0.0,20.0,65.0,35.0,54.0
27.4,61.7,4.2,113.0,80,2026-03-26 13:00:00,30.1,48,16.0,0.0,2026-03-26,13,3,3,79.0,59.0,1.0,21.0,64.0,34.0,61.0
26.1,58.9,4.2,117.0,80,2026-03-26 14:00:00,30.2,46,15.3,0.0,2026-03-26,14,3,3,80.0,60.0,0.0,20.0,63.0,33.0,71.0
24.8,55.8,4.4,111.0,80,2026-03-26 15:00:00,29.6,50,15.0,0.0,2026-03-26,15,3,3,80.0,60.0,0.0,20.0,63.0,32.0,80.0
23.4,51.9,5.6,99.0,80,2026-03-26 16:00:00,29.0,52,12.9,0.0,2026-03-26,16,3,3,80.0,60.0,0.0,20.0,62.0,33.0,89.0
15.6,33.5,7.9,77.0,80,2026-03-26 17:00:00,28.3,52,12.3,0.0,2026-03-26,17,3,3,80.0,61.0,0.0,19.0,61.0,34.0,96.0
16.1,31.4,13.6,65.0,80,2026-03-26 18:00:00,27.5,56,11.2,0.0,2026-03-26,18,3,3,80.0,61.0,0.0,19.0,60.0,34.0,98.0
17.6,28.3,21.5,48.0,79,2026-03-26 19:00:00,26.4,64,9.4,0.0,2026-03-26,19,3,3,80.0,62.0,-1.0,17.0,59.0,33.0,96.0
18.5,28.9,27.7,35.0,78,2026-03-26 20:00:00,25.7,71,7.3,0.0,2026-03-26,20,3,3,79.0,63.0,-1.0,15.0,58.0,33.0,90.0
19.5,29.1,31.2,29.0,78,2026-03-26 21:00:00,25.4,75,6.1,0.0,2026-03-26,21,3,3,78.0,64.0,0.0,14.0,56.0,33.0,82.0
20.5,29.4,33.0,26.0,77,2026-03-26 22:00:00,25.1,77,6.9,0.0,2026-03-26,22,3,3,78.0,65.0,-1.0,12.0,55.0,33.0,73.0
20.7,29.3,32.7,26.0,76,2026-03-26 23:00:00,25.4,81,8.2,0.0,2026-03-26,23,3,3,77.0,67.0,-1.0,9.0,54.0,33.0,64.0
20.7,28.8,29.1,29.0,75,2026-03-27 00:00:00,25.4,81,7.9,0.0,2026-03-27,0,4,3,76.0,68.0,-1.0,7.0,53.0,34.0,63.0
19.4,27.4,23.3,35.0,74,2026-03-27 01:00:00,25.1,83,6.5,0.0,2026-03-27,1,4,3,75.0,70.0,-1.0,4.0,52.0,36.0,63.0
17.5,25.4,18.2,40.0,73,2026-03-27 02:00:00,24.6,85,7.0,0.0,2026-03-27,2,4,3,74.0,71.0,-1.0,2.0,51.0,38.0,63.0
15.8,23.4,14.3,43.0,72,2026-03-27 03:00:00,24.3,88,7.8,0.0,2026-03-27,3,4,3,73.0,73.0,-1.0,-1.0,49.0,41.0,62.0
14.6,21.2,11.0,45.0,71,2026-03-27 04:00:00,24.0,90,7.9,0.0,2026-03-27,4,4,3,72.0,74.0,-1.0,-3.0,47.0,44.0,62.0
14.9,21.0,12.2,41.0,70,2026-03-27 05:00:00,23.6,93,6.2,0.0,2026-03-27,5,4,3,71.0,75.0,-1.0,-5.0,45.0,47.0,62.0
14.5,19.6,13.9,40.0,70,2026-03-27 06:00:00,23.7,93,6.8,0.0,2026-03-27,6,4,3,70.0,76.0,0.0,-6.0,43.0,49.0,62.0
16.6,21.7,16.1,38.0,69,2026-03-27 07:00:00,23.7,93,7.5,0.0,2026-03-27,7,4,3,70.0,77.0,-1.0,-8.0,42.0,51.0,62.0
16.8,23.1,16.7,43.0,68,2026-03-27 08:00:00,24.9,86,6.2,0.0,2026-03-27,8,4,3,69.0,78.0,-1.0,-10.0,40.0,52.0,62.0
16.2,24.4,14.2,58.0,67,2026-03-27 09:00:00,26.7,75,5.1,0.0,2026-03-27,9,4,3,68.0,79.0,-1.0,-12.0,39.0,52.0,63.0
16.5,27.4,10.0,78.0,66,2026-03-27 10:00:00,28.6,60,1.5,0.0,2026-03-27,10,4,3,67.0,79.0,-1.0,-13.0,37.0,53.0,63.0
16.5,28.3,6.7,96.0,66,2026-03-27 11:00:00,30.0,54,3.9,0.0,2026-03-27,11,4,3,66.0,79.0,0.0,-13.0,36.0,54.0,68.0
16.6,29.0,5.1,111.0,65,2026-03-27 12:00:00,30.8,52,11.8,0.0,2026-03-27,12,4,3,66.0,79.0,-1.0,-14.0,35.0,54.0,76.0
18.2,33.5,4.4,124.0,64,2026-03-27 13:00:00,30.7,52,13.3,0.0,2026-03-27,13,4,3,65.0,80.0,-1.0,-16.0,34.0,61.0,84.0
19.3,38.9,4.3,127.0,63,2026-03-27 14:00:00,31.0,49,15.3,0.0,2026-03-27,14,4,3,64.0,80.0,-1.0,-17.0,33.0,71.0,90.0
16.6,30.0,4.7,113.0,63,2026-03-27 15:00:00,30.1,54,18.2,0.0,2026-03-27,15,4,3,63.0,80.0,0.0,-17.0,32.0,80.0,96.0
11.8,21.9,5.8,90.0,62,2026-03-27 16:00:00,28.9,59,19.7,0.0,2026-03-27,16,4,3,63.0,80.0,-1.0,-18.0,33.0,89.0,102.0
3.7,3.9,7.0,72.0,61,2026-03-27 17:00:00,27.8,66,20.6,0.0,2026-03-27,17,4,3,62.0,80.0,-1.0,-19.0,34.0,96.0,106.0
3.5,3.7,10.6,63.0,60,2026-03-27 18:00:00,27.0,70,17.6,0.0,2026-03-27,18,4,3,61.0,80.0,-1.0,-20.0,34.0,98.0,107.0
4.5,5.0,15.7,50.0,59,2026-03-27 19:00:00,26.2,75,12.7,0.0,2026-03-27,19,4,3,60.0,79.0,-1.0,-20.0,33.0,96.0,104.0
6.1,7.4,19.2,41.0,58,2026-03-27 20:00:00,25.8,81,15.0,0.0,2026-03-27,20,4,3,59.0,78.0,-1.0,-20.0,33.0,90.0,96.0
6.7,10.0,20.3,37.0,56,2026-03-27 21:00:00,25.6,81,15.0,0.0,2026-03-27,21,4,3,58.0,78.0,-2.0,-22.0,33.0,82.0,87.0
7.6,13.2,19.9,37.0,55,2026-03-27 22:00:00,25.4,83,12.7,0.0,2026-03-27,22,4,3,56.0,77.0,-1.0,-22.0,33.0,73.0,77.0
8.0,15.3,18.3,38.0,54,2026-03-27 23:00:00,25.4,84,12.4,0.0,2026-03-27,23,4,3,55.0,76.0,-1.0,-22.0,33.0,64.0,67.0
7.1,14.6,14.7,42.0,53,2026-03-28 00:00:00,25.2,86,15.8,0.0,2026-03-28,0,5,3,54.0,75.0,-1.0,-22.0,34.0,63.0,65.0
5.7,12.2,9.9,48.0,52,2026-03-28 01:00:00,25.1,87,19.1,0.0,2026-03-28,1,5,3,53.0,74.0,-1.0,-22.0,36.0,63.0,66.0
4.7,9.6,6.2,52.0,51,2026-03-28 02:00:00,25.0,87,18.0,0.0,2026-03-28,2,5,3,52.0,73.0,-1.0,-22.0,38.0,63.0,66.0
4.3,7.0,4.5,52.0,49,2026-03-28 03:00:00,24.8,87,15.1,0.0,2026-03-28,3,5,3,51.0,72.0,-2.0,-23.0,41.0,62.0,66.0
4.5,7.0,3.9,51.0,47,2026-03-28 04:00:00,24.8,87,14.8,0.0,2026-03-28,4,5,3,49.0,71.0,-2.0,-24.0,44.0,62.0,67.0
4.3,6.2,5.0,49.0,45,2026-03-28 05:00:00,25.0,83,15.2,0.0,2026-03-28,5,5,3,47.0,70.0,-2.0,-25.0,47.0,62.0,67.0
4.8,8.2,6.4,48.0,43,2026-03-28 06:00:00,25.0,82,14.3,0.0,2026-03-28,6,5,3,45.0,70.0,-2.0,-27.0,49.0,62.0,68.0
6.5,12.0,8.2,46.0,42,2026-03-28 07:00:00,25.1,80,14.5,0.0,2026-03-28,7,5,3,43.0,69.0,-1.0,-27.0,51.0,62.0,68.0
8.3,17.2,8.9,48.0,40,2026-03-28 08:00:00,26.1,73,20.8,0.0,2026-03-28,8,5,3,42.0,68.0,-2.0,-28.0,52.0,62.0,69.0
8.4,19.7,7.5,56.0,39,2026-03-28 09:00:00,27.2,66,23.2,0.0,2026-03-28,9,5,3,40.0,67.0,-1.0,-28.0,52.0,63.0,70.0
9.1,23.6,5.1,67.0,37,2026-03-28 10:00:00,28.0,64,22.9,0.0,2026-03-28,10,5,3,39.0,66.0,-2.0,-29.0,53.0,63.0,70.0
10.2,26.3,3.3,76.0,36,2026-03-28 11:00:00,29.0,54,19.1,0.0,2026-03-28,11,5,3,37.0,66.0,-1.0,-30.0,54.0,68.0,70.0
11.1,29.3,2.7,81.0,35,2026-03-28 12:00:00,29.5,55,20.7,0.0,2026-03-28,12,5,3,36.0,65.0,-1.0,-30.0,54.0,76.0,71.0
11.8,34.7,2.8,83.0,34,2026-03-28 13:00:00,30.2,48,21.3,0.0,2026-03-28,13,5,3,35.0,64.0,-1.0,-30.0,61.0,84.0,71.0
12.8,41.2,3.1,82.0,33,2026-03-28 14:00:00,30.1,47,22.8,0.0,2026-03-28,14,5,3,34.0,63.0,-1.0,-30.0,71.0,90.0,71.0
13.1,48.2,3.5,76.0,32,2026-03-28 15:00:00,29.4,50,23.4,0.0,2026-03-28,15,5,3,33.0,63.0,-1.0,-31.0,80.0,96.0,72.0
12.0,51.3,4.2,66.0,33,2026-03-28 16:00:00,28.0,62,21.3,0.0,2026-03-28,16,5,3,32.0,62.0,1.0,-29.0,89.0,102.0,81.0
9.2,37.5,6.1,58.0,34,2026-03-28 17:00:00,27.8,60,20.8,0.0,2026-03-28,17,5,3,33.0,61.0,1.0,-27.0,96.0,106.0,90.0
7.2,24.6,7.6,53.0,34,2026-03-28 18:00:00,27.0,66,19.5,0.0,2026-03-28,18,5,3,34.0,60.0,0.0,-26.0,98.0,107.0,96.0
6.4,12.7,9.7,47.0,33,2026-03-28 19:00:00,26.3,72,20.4,0.0,2026-03-28,19,5,3,34.0,59.0,-1.0,-26.0,96.0,104.0,97.0
6.3,9.9,10.9,43.0,33,2026-03-28 20:00:00,26.0,72,20.8,0.0,2026-03-28,20,5,3,33.0,58.0,0.0,-25.0,90.0,96.0,93.0
6.2,10.2,10.6,44.0,33,2026-03-28 21:00:00,25.9,71,20.9,0.0,2026-03-28,21,5,3,33.0,56.0,0.0,-23.0,82.0,87.0,87.0
7.4,17.5,9.4,47.0,33,2026-03-28 22:00:00,25.8,70,20.8,0.0,2026-03-28,22,5,3,33.0,55.0,0.0,-22.0,73.0,77.0,79.0
12.1,37.8,8.0,54.0,33,2026-03-28 23:00:00,26.1,68,19.8,0.0,2026-03-28,23,5,3,33.0,54.0,0.0,-21.0,64.0,67.0,74.0
21.3,39.7,21.1,63.0,69,2026-04-02 00:00:00,24.9,77,11.5,0.0,2026-04-02,0,3,4,69.0,75.0,0.0,-6.0,72.0,57.0,59.0
20.7,38.9,19.1,62.0,68,2026-04-02 01:00:00,25.0,76,11.7,0.0,2026-04-02,1,3,4,69.0,75.0,-1.0,-7.0,72.0,58.0,59.0
20.5,38.3,17.8,60.0,67,2026-04-02 02:00:00,24.5,78,7.7,0.0,2026-04-02,2,3,4,68.0,76.0,-1.0,-9.0,71.0,58.0,58.0
21.0,38.8,17.7,55.0,67,2026-04-02 03:00:00,24.1,80,4.3,0.0,2026-04-02,3,3,4,67.0,76.0,0.0,-9.0,70.0,59.0,58.0
22.1,41.4,18.4,50.0,67,2026-04-02 04:00:00,23.6,83,6.5,0.0,2026-04-02,4,3,4,67.0,76.0,0.0,-9.0,70.0,59.0,58.0
18.7,36.1,14.3,58.0,67,2026-04-02 05:00:00,23.2,86,1.6,0.0,2026-04-02,5,3,4,67.0,76.0,0.0,-9.0,69.0,59.0,58.0
19.6,38.0,16.4,60.0,66,2026-04-02 06:00:00,23.4,85,1.2,0.0,2026-04-02,6,3,4,67.0,75.0,-1.0,-9.0,68.0,59.0,58.0
22.9,42.6,19.3,63.0,66,2026-04-02 07:00:00,23.2,87,6.9,0.2,2026-04-02,7,3,4,66.0,75.0,0.0,-9.0,68.0,59.0,58.0
23.3,61.7,20.6,67.0,66,2026-04-02 08:00:00,23.8,79,12.8,0.3,2026-04-02,8,3,4,66.0,75.0,0.0,-9.0,68.0,60.0,58.0
24.2,69.2,19.0,71.0,66,2026-04-02 09:00:00,21.4,82,15.1,3.3,2026-04-02,9,3,4,66.0,75.0,0.0,-9.0,68.0,60.0,58.0
25.4,79.2,15.8,76.0,66,2026-04-02 10:00:00,21.5,81,10.7,0.1,2026-04-02,10,3,4,66.0,74.0,0.0,-8.0,67.0,60.0,59.0
27.5,95.9,13.1,82.0,67,2026-04-02 11:00:00,23.8,74,4.9,0.0,2026-04-02,11,3,4,66.0,74.0,1.0,-7.0,66.0,60.0,59.0
28.8,101.3,11.2,89.0,67,2026-04-02 12:00:00,24.2,72,8.7,0.0,2026-04-02,12,3,4,67.0,74.0,0.0,-7.0,64.0,61.0,59.0
31.5,110.8,9.8,97.0,68,2026-04-02 13:00:00,24.0,73,11.0,0.4,2026-04-02,13,3,4,67.0,73.0,1.0,-5.0,63.0,61.0,59.0
33.2,115.9,9.2,101.0,69,2026-04-02 14:00:00,24.2,75,10.7,0.2,2026-04-02,14,3,4,68.0,73.0,1.0,-4.0,61.0,61.0,60.0
32.8,114.8,9.4,99.0,71,2026-04-02 15:00:00,21.8,82,6.5,5.0,2026-04-02,15,3,4,69.0,72.0,2.0,-1.0,59.0,63.0,60.0
29.4,103.1,10.5,93.0,73,2026-04-02 16:00:00,23.9,73,8.3,0.0,2026-04-02,16,3,4,71.0,80.0,2.0,-7.0,57.0,78.0,72.0
21.0,59.5,11.5,90.0,74,2026-04-02 17:00:00,20.3,86,1.7,0.9,2026-04-02,17,3,4,73.0,87.0,1.0,-13.0,56.0,91.0,90.0
20.9,57.0,16.1,83.0,74,2026-04-02 18:00:00,20.5,86,7.2,0.0,2026-04-02,18,3,4,74.0,88.0,0.0,-14.0,55.0,98.0,101.0
21.2,51.7,22.4,73.0,74,2026-04-02 19:00:00,20.5,86,1.9,0.0,2026-04-02,19,3,4,74.0,81.0,0.0,-7.0,55.0,96.0,102.0
17.8,35.0,26.3,66.0,75,2026-04-02 20:00:00,20.5,85,1.6,0.0,2026-04-02,20,3,4,74.0,70.0,1.0,5.0,54.0,86.0,91.0
12.4,25.6,25.2,66.0,75,2026-04-02 21:00:00,20.5,85,1.3,0.0,2026-04-02,21,3,4,75.0,70.0,0.0,5.0,54.0,72.0,75.0
11.3,21.7,21.7,69.0,74,2026-04-02 22:00:00,20.5,87,4.4,0.0,2026-04-02,22,3,4,75.0,70.0,-1.0,4.0,54.0,61.0,63.0
12.0,21.1,19.3,70.0,73,2026-04-02 23:00:00,18.2,92,21.7,0.0,2026-04-02,23,3,4,74.0,69.0,-1.0,4.0,56.0,60.0,63.0
12.4,20.7,19.4,67.0,72,2026-04-03 00:00:00,19.1,89,6.4,1.4,2026-04-03,0,4,4,73.0,69.0,-1.0,3.0,57.0,59.0,64.0
13.2,20.4,20.6,63.0,72,2026-04-03 01:00:00,19.1,91,6.0,0.0,2026-04-03,1,4,4,72.0,68.0,0.0,4.0,58.0,59.0,65.0
13.3,20.5,21.7,59.0,71,2026-04-03 02:00:00,19.5,90,7.6,0.0,2026-04-03,2,4,4,72.0,67.0,-1.0,4.0,58.0,58.0,66.0
13.1,21.2,22.2,56.0,70,2026-04-03 03:00:00,18.8,91,7.6,0.0,2026-04-03,3,4,4,71.0,67.0,-1.0,3.0,59.0,58.0,66.0
13.6,21.3,22.6,52.0,70,2026-04-03 04:00:00,17.9,94,8.1,0.0,2026-04-03,4,4,4,70.0,67.0,0.0,3.0,59.0,58.0,67.0
14.6,26.0,19.1,53.0,69,2026-04-03 05:00:00,17.7,95,7.4,0.0,2026-04-03,5,4,4,70.0,67.0,-1.0,2.0,59.0,58.0,67.0
16.4,27.2,22.1,50.0,68,2026-04-03 06:00:00,17.8,93,6.7,0.0,2026-04-03,6,4,4,69.0,66.0,-1.0,2.0,59.0,58.0,68.0
19.7,29.2,26.1,46.0,68,2026-04-03 07:00:00,18.0,91,4.7,0.0,2026-04-03,7,4,4,68.0,66.0,0.0,2.0,59.0,58.0,68.0
19.7,30.6,27.1,49.0,68,2026-04-03 08:00:00,19.1,87,4.1,0.0,2026-04-03,8,4,4,68.0,66.0,0.0,2.0,60.0,58.0,68.0
16.3,27.0,22.5,63.0,68,2026-04-03 09:00:00,20.8,78,2.7,0.0,2026-04-03,9,4,4,68.0,66.0,0.0,2.0,60.0,58.0,68.0
13.6,23.3,15.0,83.0,67,2026-04-03 10:00:00,22.6,71,3.6,0.0,2026-04-03,10,4,4,68.0,66.0,-1.0,1.0,60.0,59.0,68.0
12.5,21.9,9.0,100.0,66,2026-04-03 11:00:00,24.0,61,8.3,0.0,2026-04-03,11,4,4,67.0,67.0,-1.0,-1.0,60.0,59.0,69.0
12.2,21.9,6.1,112.0,64,2026-04-03 12:00:00,24.9,54,11.3,0.0,2026-04-03,12,4,4,66.0,67.0,-2.0,-3.0,61.0,59.0,69.0
12.0,22.5,4.6,120.0,63,2026-04-03 13:00:00,25.2,52,12.6,0.0,2026-04-03,13,4,4,64.0,68.0,-1.0,-5.0,61.0,59.0,70.0
10.7,22.0,4.0,124.0,61,2026-04-03 14:00:00,25.2,52,12.9,0.0,2026-04-03,14,4,4,63.0,69.0,-2.0,-8.0,61.0,60.0,70.0
10.4,23.0,3.8,122.0,59,2026-04-03 15:00:00,25.4,51,12.9,0.0,2026-04-03,15,4,4,61.0,71.0,-2.0,-12.0,63.0,60.0,71.0
10.5,23.4,4.5,115.0,57,2026-04-03 16:00:00,24.9,54,13.5,0.0,2026-04-03,16,4,4,59.0,73.0,-2.0,-16.0,78.0,72.0,72.0
12.7,29.7,6.6,104.0,56,2026-04-03 17:00:00,24.5,64,12.8,0.0,2026-04-03,17,4,4,57.0,74.0,-1.0,-18.0,91.0,90.0,72.0
13.7,30.6,11.7,91.0,55,2026-04-03 18:00:00,24.0,66,11.5,0.0,2026-04-03,18,4,4,56.0,74.0,-1.0,-19.0,98.0,101.0,72.0
15.8,29.9,18.9,73.0,55,2026-04-03 19:00:00,23.4,69,10.1,0.0,2026-04-03,19,4,4,55.0,74.0,0.0,-19.0,96.0,102.0,73.0
18.2,32.7,25.5,58.0,54,2026-04-03 20:00:00,23.3,72,10.2,0.0,2026-04-03,20,4,4,55.0,75.0,-1.0,-21.0,86.0,91.0,72.0
